990930H  120439  44.75    9.29 217.3 210.8 120.5 143.4   2.5  -1.0  446.2 5530.0 241.9  26.0    .8 -16.4 -35.4  18.1 
990930H  120440  44.75    9.29 217.2 210.7 120.6 143.4   2.4  -1.0  446.2 5545.0 241.9  25.9    .8 -16.4 -35.2  18.3 
990930H  120441  44.75    9.28 217.2 210.7 120.7 143.4   2.4   -.8  446.2 5572.0 242.2  25.8    .9 -16.4 -35.0  18.6 
990930H  120442  44.74    9.28 217.2 210.7 120.8 143.5   2.4   -.7  446.2 5591.0 242.4  25.9    .8 -16.4 -34.9  18.9 
990930H  120443  44.74    9.28 217.2 210.7 120.9 143.7   2.4   -.7  446.2 5603.0 242.5  26.1    .8 -16.4 -34.8  19.2 
990930H  120444  44.74    9.28 217.2 210.6 120.9 143.8   2.4   -.7  446.3 5615.0 242.8  26.2    .8 -16.4 -34.6  19.4 
990930H  120445  44.74    9.28 217.2 210.6 121.0 143.6   2.4   -.8  446.2 5621.0 242.9  25.9    .8 -16.4 -34.5  19.7 
990930H  120446  44.74    9.28 217.2 210.6 121.1 143.4   2.4   -.9  446.3 5607.0 242.5  25.6    .7 -16.4 -34.3  20.0 
990930H  120447  44.74    9.28 217.1 210.6 121.2 143.4   2.5   -.9  446.3 5600.0 242.8  25.5    .6 -16.4 -34.2  20.2 
990930H  120448  44.74    9.28 217.0 210.5 121.2 143.6   2.5   -.7  446.3 5593.0 243.0  25.7    .6 -16.4 -34.1  20.4 
990930H  120449  44.74    9.28 217.0 210.5 121.3 143.6   2.5   -.6  446.3 5585.0 243.5  25.8    .6 -16.4 -34.0  20.5 
990930H  120450  44.74    9.28 217.1 210.5 121.4 143.8   2.5   -.6  446.3 5568.0 243.2  25.8    .5 -16.4 -33.9  20.8 
990930H  120451  44.74    9.28 217.1 210.5 121.4 144.0   2.5   -.6  446.3 5566.0 243.0  25.9    .4 -16.4 -33.8  21.1 
990930H  120452  44.74    9.28 217.1 210.4 121.5 144.1   2.5   -.8  446.3 5569.0 243.0  26.0    .3 -16.4 -33.6  21.4 
990930H  120453  44.73    9.28 217.1 210.4 121.5 144.1   2.6   -.8  446.3 5564.0 242.3  25.7    .3 -16.4 -33.5  21.7 
990930H  120454  44.73    9.27 217.0 210.4 121.6 143.9   2.6   -.6  446.3 5540.0 242.4  25.6    .3 -16.4 -33.3  21.9 
990930H  120455  44.73    9.27 216.9 210.4 121.6 144.0   2.6   -.5  446.3 5499.0 242.0  25.6    .3 -16.4 -33.3  22.1 
990930H  120456  44.73    9.27 216.9 210.4 121.7 144.0   2.6   -.5  446.3 5473.0 242.4  25.6    .2 -16.4 -33.2  22.3 
990930H  120457  44.73    9.27 216.8 210.4 121.7 144.1   2.6   -.5  446.3 5475.0 242.1  25.6    .3 -16.4 -33.2  22.4 
990930H  120458  44.73    9.27 216.8 210.4 121.7 144.2   2.6   -.5  446.3 5482.0 241.8  25.6    .2 -16.4 -33.1  22.4 
990930H  120459  44.73    9.27 216.8 210.4 121.8 144.1   2.6   -.5  446.4 5487.0 242.6  25.7   -.0 -16.4 -33.1  22.4 
990930H  120500  44.73    9.27 216.8 210.4 121.8 144.2   2.7   -.5  446.4 5491.0 242.2  25.7    .1 -16.4 -33.2  22.4 
990930H  120501  44.73    9.27 216.8 210.4 121.8 144.2   2.7   -.6  446.4 5489.0 242.2  25.6    .1 -16.4 -33.2  22.3 
990930H  120502  44.73    9.27 216.8 210.4 121.8 144.3   2.6   -.6  446.4 5412.0 241.3  25.5    .1 -16.4 -33.2  22.2 
990930H  120503  44.72    9.27 216.7 210.4 121.8 144.3   2.7   -.3  446.4 5311.0 242.0  25.7   -.1 -16.4 -33.3  22.1 
990930H  120504  44.72    9.27 216.7 210.4 121.9 144.4   2.7   -.2  446.4 5306.0 241.9  25.8    .0 -16.4 -33.4  21.9 
990930H  120505  44.72    9.27 216.8 210.4 121.9 144.5   2.7   -.3  446.4 5262.0 242.1  25.8    .0 -16.4 -33.4  21.7 
990930H  120506  44.72    9.27 216.8 210.4 121.9 144.5   2.7   -.4  446.4 5239.0 242.4  25.9   -.0 -16.4 -33.6  21.5 
990930H  120507  44.72    9.26 216.9 210.3 121.9 144.5   2.7   -.5  446.4 5204.0 242.8  26.0    .0 -16.4 -33.7  21.2 
990930H  120508  44.72    9.26 216.9 210.3 121.9 144.3   2.7   -.5  446.4 5147.0 243.3  25.9   -.0 -16.4 -33.8  20.9 
990930H  120509  44.72    9.26 216.9 210.3 121.9 144.2   2.7   -.5  446.3 5139.0 243.1  25.7    .2 -16.4 -33.9  20.7 
990930H  120510  44.72    9.26 216.9 210.3 121.9 144.0   2.7   -.5  446.4 5166.0 243.1  25.5    .1 -16.4 -34.0  20.5 
990930H  120511  44.72    9.26 216.9 210.3 121.9 144.0   2.7   -.5  446.4 5168.0 243.0  25.5   -.0 -16.4 -34.1  20.4 
990930H  120512  44.72    9.26 216.9 210.3 121.9 144.3   2.8   -.6  446.4 5165.0 242.6  25.7   -.1 -16.4 -34.2  20.2 
990930H  120513  44.72    9.26 216.8 210.3 121.9 144.2   2.8   -.6  446.4 5176.0 242.6  25.6   -.1 -16.3 -34.2  20.1 
990930H  120514  44.71    9.26 216.8 210.3 122.0 143.8   2.8   -.6  446.4 5199.0 242.7  25.2   -.1 -16.3 -34.2  20.0 
990930H  120515  44.71    9.26 216.7 210.3 122.0 144.0   2.8   -.4  446.4 5208.0 242.9  25.4   -.1 -16.3 -34.2  20.0 
990930H  120516  44.71    9.26 216.8 210.3 122.0 144.2   2.7   -.3  446.4 5207.0 242.9  25.6   -.2 -16.4 -34.2  20.1 
990930H  120517  44.71    9.26 216.8 210.3 122.0 144.3   2.8   -.3  446.4 5209.0 242.4  25.6   -.2 -16.4 -34.1  20.3 
990930H  120518  44.71    9.26 216.8 210.3 122.0 144.5   2.8   -.4  446.4 5211.0 241.8  25.7   -.2 -16.4 -34.0  20.5 
990930H  120519  44.71    9.26 216.7 210.3 121.9 144.6   2.8   -.4  446.4 5209.0 241.4  25.8   -.3 -16.4 -33.9  20.7 
990930H  120520  44.71    9.25 216.7 210.3 121.9 144.7   2.8   -.4  446.4 5213.0 240.5  25.7   -.2 -16.4 -33.8  20.9 
990930H  120521  44.71    9.25 216.6 210.3 121.9 144.9   2.8   -.2  446.3 5223.0 240.1  25.8   -.3 -16.4 -33.8  21.1 
990930H  120522  44.71    9.25 216.5 210.3 121.9 144.8   2.7   -.1  446.3 5212.0 240.7  25.9   -.3 -16.4 -33.7  21.1 
990930H  120523  44.71    9.25 216.5 210.4 121.9 144.9   2.8   -.1  446.3 5189.0 240.3  25.9   -.3 -16.4 -33.7  21.3 
990930H  120524  44.70    9.25 216.5 210.4 121.8 144.9   2.8   -.2  446.3 5181.0 240.0  25.9   -.3 -16.4 -33.6  21.4 
990930H  120525  44.70    9.25 216.5 210.4 121.8 145.0   2.8   -.2  446.3 5168.0 239.6  26.0   -.3 -16.4 -33.5  21.6 
990930H  120526  44.70    9.25 216.5 210.4 121.8 145.2   2.8   -.1  446.3 5161.0 239.2  26.0   -.3 -16.4 -33.5  21.7 
990930H  120527  44.70    9.25 216.5 210.5 121.8 145.2   2.7    .0  446.3 5156.0 239.2  26.1   -.3 -16.4 -33.5  21.6 
990930H  120528  44.70    9.25 216.5 210.5 121.7 145.1   2.7   -.0  446.3 5155.0 239.4  26.1   -.3 -16.4 -33.6  21.5 
990930H  120529  44.70    9.25 216.5 210.5 121.7 145.3   2.7   -.2  446.3 5153.0 238.5  26.1   -.3 -16.4 -33.6  21.4 
990930H  120530  44.70    9.25 216.5 210.5 121.7 145.4   2.8   -.2  446.3 5153.0 237.8  26.2   -.3 -16.4 -33.7  21.3 
990930H  120531  44.70    9.25 216.4 210.6 121.6 145.5   2.8   -.1  446.4 5159.0 238.0  26.3   -.3 -16.5 -33.8  21.2 
990930H  120532  44.70    9.25 216.4 210.6 121.6 145.3   2.7    .1  446.3 5165.0 237.8  26.1   -.2 -16.5 -33.9  21.0 
990930H  120533  44.70    9.24 216.4 210.6 121.6 145.3   2.7    .1  446.3 5166.0 238.1  26.2   -.2 -16.5 -34.0  20.8 
990930H  120534  44.70    9.24 216.5 210.6 121.6 145.4   2.7    .1  446.3 5169.0 238.4  26.3   -.2 -16.6 -34.1  20.6 
990930H  120535  44.69    9.24 216.5 210.7 121.5 145.1   2.7    .1  446.3 5193.0 238.2  26.0   -.3 -16.5 -34.3  20.3 
990930H  120536  44.69    9.24 216.6 210.7 121.5 145.1   2.8   -.0  446.3 5182.0 237.4  25.8   -.4 -16.6 -34.4  20.1 
990930H  120537  44.69    9.24 216.5 210.8 121.5 145.0   2.8   -.1  446.3 5160.0 236.9  25.7   -.5 -16.6 -34.6  19.8 
990930H  120538  44.69    9.24 216.4 210.8 121.4 145.3   2.8   -.2  446.3 5154.0 236.9  26.0   -.6 -16.6 -34.8  19.5 
990930H  120539  44.69    9.24 216.4 210.8 121.4 145.3   2.8   -.1  446.3 5162.0 236.8  26.1   -.7 -16.6 -35.0  19.1 
990930H  120540  44.69    9.24 216.4 210.8 121.4 145.3   2.9    .0  446.3 5152.0 236.5  26.1   -.9 -16.6 -35.2  18.7 
990930H  120541  44.69    9.24 216.4 210.9 121.3 145.3   2.9    .2  446.3 5152.0 236.2  26.0  -1.1 -16.6 -35.4  18.4 
990930H  120542  44.69    9.24 216.4 210.9 121.2 145.2   2.9    .1  446.4 5155.0 235.9  26.0  -1.1 -16.7 -35.6  18.0 
990930H  120543  44.69    9.24 216.4 211.0 121.2 145.2   3.0    .0  446.4 5139.0 235.0  25.9  -1.1 -16.7 -35.8  17.7 
990930H  120544  44.69    9.24 216.3 211.0 121.1 145.3   3.1   -.1  446.4 5132.0 234.8  26.1  -1.3 -16.8 -36.1  17.4 
990930H  120545  44.69    9.24 216.3 211.0 121.0 145.4   3.0   -.7  446.4 5135.0 234.8  26.2  -1.3 -16.9 -36.3  17.1 
990930H  120546  44.68    9.23 216.1 210.9 121.0 145.3   3.0  -2.7  446.4 5162.0 234.7  26.2  -1.3 -17.0 -36.6  16.7 
990930H  120547  44.68    9.23 215.8 210.7 120.9 145.4   3.2  -3.8  446.5 5181.0 234.9  26.4  -1.3 -17.0 -36.8  16.4 
990930H  120548  44.68    9.23 215.5 210.4 120.9 145.3   3.2  -3.4  446.5 5211.0 235.0  26.4  -1.3 -17.1 -37.1  15.9 
990930H  120549  44.68    9.23 215.3 210.2 120.8 145.3   3.1  -2.6  446.5 5257.0 235.1  26.5  -1.3 -17.1 -37.4  15.5 
990930H  120550  44.68    9.23 215.1 210.0 120.8 145.2   3.2  -2.5  446.5 5315.0 234.9  26.4  -1.3 -17.1 -37.7  15.0 
990930H  120551  44.68    9.23 215.0 209.7 120.7 145.2   3.2  -4.4  446.5 5379.0 234.8  26.5  -1.3 -17.1 -38.0  14.6 
990930H  120552  44.68    9.23 214.7 209.3 120.7 145.1   3.3  -6.5  446.5 5396.0 234.8  26.5  -1.2 -17.1 -38.3  14.2 
990930H  120553  44.68    9.23 214.1 208.8 120.7 145.0   3.4  -6.9  446.5 5393.0 235.0  26.5  -1.3 -17.1 -38.5  13.9 
990930H  120554  44.68    9.23 213.5 208.3 120.7 144.8   3.3  -7.1  446.5 5392.0 235.0  26.5  -1.2 -17.1 -38.7  13.6 
990930H  120555  44.68    9.23 213.0 207.7 120.7 144.7   3.3  -7.8  446.4 5412.0 235.1  26.4  -1.2 -17.1 -38.9  13.4 
990930H  120556  44.67    9.23 212.4 207.0 120.8 144.6   3.4  -8.1  446.4 5407.0 235.2  26.4  -1.2 -17.2 -39.0  13.2 
990930H  120557  44.67    9.23 211.9 206.4 120.8 144.5   3.4  -8.3  446.4 5398.0 235.3  26.4  -1.2 -17.2 -39.1  13.1 
990930H  120558  44.67    9.23 211.3 205.7 120.8 144.4   3.4  -8.3  446.4 5389.0 235.5  26.5  -1.3 -17.2 -39.1  13.2 
990930H  120559  44.67    9.22 210.8 205.0 120.8 144.3   3.4  -7.7  446.4 5377.0 235.7  26.5  -1.3 -17.2 -39.0  13.3 
990930H  120600  44.67    9.22 210.4 204.4 120.9 144.1   3.3  -6.8  446.4 5357.0 236.1  26.5  -1.2 -17.3 -38.9  13.6 
990930H  120601  44.67    9.22 210.0 203.9 120.9 144.1   3.4  -6.5  446.4 5331.0 236.2  26.6  -1.2 -17.4 -38.6  14.1 
990930H  120602  44.67    9.22 209.7 203.3 120.9 144.2   3.4  -7.5  446.4 5288.0 236.3  26.8  -1.0 -17.4 -38.3  14.6 
990930H  120603  44.67    9.22 209.3 202.7 121.0 144.2   3.4  -8.3  446.4 5231.0 236.2  26.8   -.9 -17.4 -38.0  15.2 
990930H  120604  44.67    9.22 208.7 202.1 121.1 144.1   3.4  -8.0  446.4 5192.0 236.3  26.9   -.9 -17.5 -37.6  15.7 
990930H  120605  44.67    9.22 208.2 201.5 121.1 144.1   3.3  -7.0  446.3 5162.0 236.5  27.0   -.7 -17.5 -37.4  16.1 
990930H  120606  44.66    9.22 207.8 201.0 121.2 144.0   3.1  -6.2  446.3 5149.0 236.7  27.1   -.5 -17.5 -37.1  16.6 
990930H  120607  44.66    9.22 207.5 200.5 121.2 143.9   3.2  -5.8  446.3 5144.0 236.6  26.9   -.3 -17.5 -36.9  16.9 
990930H  120608  44.66    9.22 207.2 200.1 121.3 143.7   3.1  -5.5  446.3 5134.0 236.3  26.7   -.3 -17.5 -36.7  17.2 
990930H  120609  44.66    9.22 206.9 199.7 121.4 143.7   3.0  -5.1  446.3 5116.0 236.1  26.7   -.2 -17.4 -36.6  17.4 
990930H  120610  44.66    9.22 206.6 199.3 121.4 143.7   3.0  -4.7  446.2 5102.0 235.6  26.6   -.2 -17.4 -36.5  17.5 
990930H  120611  44.66    9.22 206.2 199.0 121.5 143.7   3.0  -4.3  446.2 5084.0 235.0  26.5   -.2 -17.3 -36.4  17.4 
990930H  120612  44.66    9.22 205.9 198.7 121.5 143.7   3.0  -4.0  446.2 5082.0 234.8  26.4   -.2 -17.2 -36.4  17.3 
990930H  120613  44.66    9.22 205.6 198.4 121.6 143.6   3.0  -3.7  446.2 5065.0 234.8  26.4   -.2 -17.1 -36.4  17.2 
990930H  120614  44.66    9.22 205.4 198.2 121.6 143.5   2.9  -3.4  446.2 5052.0 234.9  26.3   -.2 -17.1 -36.5  17.0 
990930H  120615  44.66    9.22 205.2 197.9 121.7 143.5   2.8  -3.1  446.1 5040.0 235.1  26.2   -.2 -17.1 -36.6  16.9 
990930H  120616  44.65    9.22 205.0 197.7 121.7 143.5   2.9  -2.9  446.2 5042.0 235.2  26.3   -.2 -17.0 -36.6  16.7 
990930H  120617  44.65    9.22 204.9 197.5 121.8 143.5   2.8  -2.7  446.2 5057.0 235.3  26.3   -.3 -17.0 -36.8  16.5 
990930H  120618  44.65    9.21 204.7 197.3 121.8 143.3   2.9  -2.6  446.2 5077.0 235.4  26.1   -.4 -17.0 -36.9  16.2 
990930H  120619  44.65    9.21 204.6 197.2 121.9 143.4   2.9  -2.5  446.2 5092.0 235.5  26.2   -.3 -17.0 -37.0  16.0 
990930H  120620  44.65    9.21 204.5 197.0 121.9 143.4   2.8  -2.3  446.2 5098.0 235.4  26.2   -.4 -16.9 -37.2  15.7 
990930H  120621  44.65    9.21 204.4 196.8 122.0 143.4   2.8  -2.2  446.2 5088.0 235.5  26.2   -.4 -16.9 -37.4  15.3 
990930H  120622  44.65    9.21 204.3 196.7 122.0 143.4   2.9  -2.1  446.2 5103.0 235.7  26.3   -.4 -16.9 -37.6  15.0 
990930H  120623  44.65    9.21 204.2 196.6 122.0 143.3   2.9  -1.9  446.2 5108.0 235.9  26.2   -.4 -16.9 -37.9  14.6 
990930H  120624  44.65    9.21 204.1 196.5 122.1 143.4   2.9  -1.9  446.3 5118.0 236.2  26.4   -.5 -16.9 -38.1  14.2 
990930H  120625  44.65    9.21 204.1 196.3 122.1 143.5   2.9  -1.8  446.3 5125.0 236.3  26.6   -.5 -16.8 -38.3  14.0 
990930H  120626  44.64    9.21 204.1 196.2 122.1 143.5   3.0  -1.8  446.3 5139.0 236.5  26.6   -.3 -16.9 -38.4  13.7 
990930H  120627  44.64    9.21 204.0 196.1 122.1 143.5   2.9  -1.8  446.3 5146.0 236.5  26.6   -.1 -16.9 -38.5  13.6 
990930H  120628  44.64    9.21 204.0 196.0 122.2 143.4   2.9  -1.7  446.3 5165.0 236.8  26.7   -.0 -16.9 -38.6  13.5 
990930H  120629  44.64    9.21 203.9 195.9 122.2 143.3   2.8  -1.7  446.3 5174.0 237.5  26.7   -.0 -16.9 -38.7  13.3 
990930H  120630  44.64    9.21 203.9 195.8 122.3 143.3   2.8  -1.6  446.3 5177.0 238.0  26.8   -.0 -16.8 -38.7  13.2 
990930H  120631  44.64    9.21 203.9 195.7 122.3 143.2   2.9  -1.6  446.3 5187.0 238.5  26.9    .1 -16.7 -38.5  13.4 
990930H  120632  44.64    9.21 203.9 195.6 122.3 143.0   2.9  -1.6  446.3 5209.0 238.8  26.8    .1 -16.7 -38.1  14.0 
990930H  120633  44.64    9.21 203.9 195.5 122.4 143.0   2.9  -1.7  446.3 5236.0 239.2  26.9    .0 -16.7 -37.6  14.8 
990930H  120634  44.64    9.21 203.9 195.4 122.4 142.7   2.9  -1.7  446.3 5261.0 239.6  26.6    .1 -16.6 -37.0  15.7 
990930H  120635  44.63    9.21 203.8 195.3 122.5 142.8   2.9  -1.7  446.3 5277.0 239.3  26.6    .2 -16.7 -36.3  16.7 
990930H  120636  44.63    9.21 203.7 195.2 122.5 143.0   2.8  -1.6  446.3 5265.0 239.8  26.9    .3 -16.7 -35.7  17.8 
990930H  120637  44.63    9.21 203.7 195.1 122.6 142.7   2.8  -1.3  446.3 5243.0 240.9  27.0    .4 -16.6 -35.1  18.9 
990930H  120638  44.63    9.21 203.8 195.0 122.6 142.5   2.8  -1.4  446.3 5215.0 241.0  26.8    .4 -16.6 -34.5  20.0 
990930H  120639  44.63    9.21 203.8 194.9 122.7 142.5   2.8  -1.5  446.3 5199.0 240.2  26.4    .4 -16.6 -33.9  21.3 
990930H  120640  44.63    9.21 203.6 194.9 122.7 142.3   2.8  -1.6  446.2 5160.0 240.9  26.4    .5 -16.6 -33.2  22.6 
990930H  120641  44.63    9.21 203.5 194.8 122.8 142.4   2.7  -1.5  446.2 5098.0 242.2  26.9    .9 -16.6 -32.7  23.8 
990930H  120642  44.63    9.20 203.6 194.7 122.9 142.4   2.6  -1.4  446.2 5039.0 242.3  26.9    .8 -16.6 -32.3  24.8 
990930H  120643  44.63    9.20 203.6 194.6 123.0 142.5   2.6  -1.1  446.2 5009.0 241.7  26.7    .9 -16.6 -32.0  25.5 
990930H  120644  44.62    9.20 203.6 194.6 123.1 142.6   2.6  -1.0  446.2 4998.0 241.5  26.6    .9 -16.6 -31.7  26.0 
990930H  120645  44.62    9.20 203.5 194.5 123.2 142.8   2.5  -1.2  446.2 5000.0 241.3  26.7    .9 -16.5 -31.6  26.4 
990930H  120646  44.62    9.20 203.4 194.5 123.3 142.7   2.6  -1.3  446.2 5003.0 241.2  26.5    .9 -16.5 -31.5  26.5 
990930H  120647  44.62    9.20 203.3 194.4 123.3 142.5   2.6  -1.2  446.2 5008.0 241.9  26.4    .9 -16.4 -31.5  26.4 
990930H  120648  44.62    9.20 203.2 194.4 123.4 142.4   2.4  -1.0  446.1 5014.0 242.5  26.3   1.0 -16.4 -31.5  26.3 
990930H  120649  44.62    9.20 203.3 194.3 123.5 142.6   2.4   -.9  446.1 5026.0 243.0  26.6    .9 -16.4 -31.5  26.2 
990930H  120650  44.62    9.20 203.3 194.3 123.7 142.5   2.5   -.9  446.1 5038.0 243.4  26.7    .8 -16.4 -31.5  26.2 
990930H  120651  44.62    9.20 203.4 194.2 123.8 142.7   2.4  -1.0  446.1 5063.0 243.2  26.7    .8 -16.4 -31.3  26.8 
990930H  120652  44.62    9.20 203.4 194.2 123.9 143.0   2.4  -1.1  446.2 5063.0 242.8  26.8    .7 -16.2 -30.8  27.6 
990930H  120653  44.62    9.20 203.3 194.1 124.0 143.2   2.5  -1.1  446.2 5079.0 242.6  26.8    .7 -16.1 -30.5  28.1 
990930H  120654  44.61    9.20 203.3 194.1 124.1 143.4   2.4  -1.0  446.2 5079.0 242.3  27.0    .8 -16.0 -30.4  28.1 
990930H  120655  44.61    9.20 203.2 194.1 124.1 143.7   2.3   -.9  446.2 5046.0 241.6  26.9    .7 -15.9 -30.5  27.7 
990930H  120656  44.61    9.20 203.1 194.1 124.2 144.0   2.4   -.8  446.3 5063.0 240.5  26.8    .6 -15.7 -30.6  27.1 
990930H  120657  44.61    9.20 203.0 194.0 124.3 144.1   2.5   -.7  446.3 5118.0 240.4  26.8    .5 -15.6 -30.6  26.6 
990930H  120658  44.61    9.20 202.9 194.0 124.3 144.2   2.4   -.6  446.3 5143.0 240.4  26.9    .5 -15.5 -30.5  26.7 
990930H  120659  44.61    9.20 202.9 194.0 124.4 144.2   2.5   -.5  446.3 5172.0 240.6  26.9    .5 -15.4 -30.2  27.4 
990930H  120700  44.61    9.20 202.9 194.0 124.5 144.1   2.5   -.5  446.3 5204.0 240.4  26.6    .6 -15.3 -29.8  28.1 
990930H  120701  44.61    9.20 202.8 194.0 124.5 143.8   2.5   -.5  446.3 5192.0 239.7  25.9    .5 -15.1 -29.5  28.6 
990930H  120702  44.61    9.20 202.6 194.0 124.6 143.8   2.6   -.4  446.3 5174.0 239.4  25.7    .4 -15.1 -29.0  29.7 
990930H  120703  44.60    9.20 202.5 194.1 124.6 143.8   2.6   -.2  446.3 5189.0 239.3  25.7    .3 -15.0 -28.5  31.2 
990930H  120704  44.60    9.20 202.4 194.1 124.6 143.8   2.6   -.1  446.3 5211.0 239.1  25.5    .2 -15.0 -27.9  32.9 
990930H  120705  44.60    9.20 202.4 194.1 124.7 143.9   2.6   -.0  446.3 5226.0 238.9  25.5    .2 -15.0 -27.3  34.7 
990930H  120706  44.60    9.20 202.4 194.1 124.7 143.9   2.7   -.1  446.3 5225.0 238.8  25.4    .1 -14.9 -26.8  36.2 
990930H  120707  44.60    9.20 202.3 194.2 124.7 143.9   2.7   -.0  446.3 5237.0 238.7  25.4   -.0 -14.9 -26.4  37.4 
990930H  120708  44.60    9.19 202.3 194.2 124.7 143.9   2.7   1.2  446.3 5227.0 238.7  25.4   -.2 -14.9 -26.2  38.3 
990930H  120709  44.60    9.19 202.5 194.4 124.7 144.0   2.7   2.8  446.3 5208.0 238.8  25.5   -.3 -14.9 -26.0  38.9 
990930H  120710  44.60    9.19 202.8 194.6 124.6 144.0   2.7   3.1  446.4 5182.0 239.0  25.5   -.4 -14.9 -25.9  39.2 
990930H  120711  44.60    9.19 203.2 194.8 124.6 144.0   2.8   2.8  446.4 5160.0 239.1  25.5   -.5 -14.9 -25.9  39.3 
990930H  120712  44.59    9.19 203.5 195.1 124.5 144.1   2.9   2.8  446.4 5138.0 239.1  25.7   -.7 -14.9 -25.9  39.2 
990930H  120713  44.59    9.19 203.7 195.3 124.4 144.2   2.8   2.7  446.4 5127.0 239.2  25.9   -.8 -14.9 -26.0  39.0 
990930H  120714  44.59    9.19 204.0 195.6 124.3 144.2   2.9   2.4  446.5 5125.0 239.3  25.9   -.9 -14.9 -26.1  38.6 
990930H  120715  44.59    9.19 204.2 195.8 124.2 144.2   3.0   2.0  446.5 5119.0 239.2  26.0  -1.2 -14.9 -26.2  38.1 
990930H  120716  44.59    9.19 204.3 195.9 124.1 144.4   3.1   1.8  446.5 5124.0 239.0  26.3  -1.4 -14.9 -26.4  37.5 
990930H  120717  44.59    9.19 204.5 196.1 124.0 144.7   3.2   2.8  446.5 5133.0 239.6  26.8  -1.6 -15.0 -26.6  36.9 
990930H  120718  44.59    9.19 204.8 196.4 123.8 144.7   3.2   5.2  446.5 5140.0 240.3  27.3  -1.7 -15.0 -26.9  36.2 
990930H  120719  44.59    9.19 205.5 196.8 123.6 144.8   3.1   5.9  446.5 5143.0 240.5  27.6  -1.5 -15.1 -27.1  35.5 
990930H  120720  44.59    9.19 206.2 197.3 123.4 144.8   3.2   5.0  446.5 5151.0 240.6  27.7  -1.7 -15.1 -27.4  34.7 
990930H  120721  44.58    9.19 206.7 197.7 123.1 144.7   3.4   3.9  446.6 5157.0 240.8  27.8  -2.0 -15.1 -27.6  34.0 
990930H  120722  44.58    9.19 207.0 198.0 122.9 144.7   3.5   3.3  446.6 5166.0 240.7  27.9  -2.3 -15.2 -27.8  33.5 
990930H  120723  44.58    9.19 207.2 198.3 122.7 144.7   3.5   3.0  446.6 5187.0 240.6  28.0  -2.4 -15.3 -28.1  32.9 
990930H  120724  44.58    9.19 207.4 198.6 122.5 144.4   3.6   2.8  446.6 5207.0 241.3  28.2  -2.2 -15.3 -28.4  32.0 
990930H  120725  44.58    9.19 207.6 198.8 122.2 144.1   3.5   2.5  446.6 5245.0 242.2  28.2  -2.1 -15.4 -28.9  30.9 
990930H  120726  44.58    9.19 207.9 199.0 122.0 143.8   3.6   2.1  446.6 5264.0 242.9  28.3  -2.2 -15.4 -29.4  29.5 
990930H  120727  44.58    9.19 208.1 199.1 121.9 143.4   3.6   1.9  446.6 5289.0 243.6  28.3  -2.2 -15.5 -30.1  28.0 
990930H  120728  44.58    9.19 208.4 199.3 121.7 143.0   3.7   1.7  446.6 5311.0 244.0  28.0  -2.1 -15.7 -30.7  26.6 
990930H  120729  44.58    9.19 208.6 199.5 121.5 142.5   3.7   1.5  446.6 5315.0 244.9  28.0  -2.0 -15.9 -31.4  25.3 
990930H  120730  44.58    9.18 208.7 199.6 121.3 142.3   3.7   1.0  446.6 5325.0 245.0  27.9  -2.0 -16.0 -32.0  24.1 
990930H  120731  44.57    9.18 208.8 199.7 121.1 142.3   3.8    .9  446.6 5335.0 244.5  27.9  -2.0 -16.1 -32.3  23.5 
990930H  120732  44.57    9.18 208.9 199.8 120.9 142.2   3.8   1.0  446.6 5347.0 244.5  28.0  -2.0 -16.1 -32.4  23.4 
990930H  120733  44.57    9.18 209.0 199.9 120.8 141.7   3.7   1.1  446.5 5356.0 245.2  27.8  -1.8 -16.1 -32.4  23.4 
990930H  120734  44.57    9.18 209.1 200.0 120.6 141.5   3.8   2.7  446.5 5366.0 245.6  27.8  -2.1 -16.1 -32.4  23.6 
990930H  120735  44.57    9.18 209.4 200.3 120.4 141.7   3.8   4.1  446.5 5386.0 244.7  28.0  -2.0 -16.1 -32.4  23.5 
990930H  120736  44.57    9.18 209.8 200.6 120.1 142.0   3.8   4.0  446.5 5396.0 243.4  28.1  -2.0 -16.1 -32.5  23.2 
990930H  120737  44.57    9.18 210.1 201.0 119.8 142.6   3.8   3.3  446.5 5411.0 240.8  28.1  -1.9 -16.1 -32.7  22.8 
990930H  120738  44.57    9.18 210.2 201.3 119.6 142.5   3.8   2.9  446.5 5433.0 241.2  28.4  -1.8 -16.2 -33.0  22.3 
990930H  120739  44.57    9.18 210.3 201.6 119.3 141.9   3.7   2.9  446.4 5449.0 240.8  27.7   -.8 -16.2 -33.3  21.9 
990930H  120740  44.57    9.18 210.3 201.9 119.1 141.9   3.5   3.0  446.4 5471.0 241.3  28.0  -1.4 -16.3 -33.6  21.3 
990930H  120741  44.56    9.18 210.5 202.1 119.0 142.4   3.5   2.5  446.3 5488.0 241.4  28.7  -1.5 -16.2 -33.9  20.5 
990930H  120742  44.56    9.18 210.8 202.3 118.8 141.6   3.6   2.1  446.3 5507.0 241.9  28.1   -.9 -16.1 -34.3  19.5 
990930H  120743  44.56    9.18 210.9 202.5 118.7 141.2   3.4   2.2  446.2 5525.0 242.3  27.9   -.7 -16.1 -34.6  18.9 
990930H  120744  44.56    9.18 211.1 202.7 118.5 141.2   3.3   2.1  446.2 5540.0 242.2  27.9   -.6 -16.1 -35.0  18.3 
